crisis_nm,date_month,date_year,glide,url
Indonesia: West Java Earthquake and Tsunami ,Jul,2006,TS-2006-000087-IDN,https://api.reliefweb.int/v1/disasters/5551
China: Tropical Storm Bilis ,Jul,2006,TC-2006-000088-CHN,https://api.reliefweb.int/v1/disasters/4722
Chile: Floods ,Jul,2006,FL-2006-000086-CHL,https://api.reliefweb.int/v1/disasters/5865
Ukraine: Floods ,Jul,2006,FL-2006-000085-UKR,https://api.reliefweb.int/v1/disasters/6579
Pakistan: Mudslides and Floods ,Jul,2006,MS-2006-000084-PAK,https://api.reliefweb.int/v1/disasters/6277
Mauritania: Floods ,Jul,2006,FL-2006-000106-MRT,https://api.reliefweb.int/v1/disasters/5962
Romania: Floods ,Jun,2006,FL-2006-000071-ROM,https://api.reliefweb.int/v1/disasters/6576
Vanuatu: Volcanic Eruption ,Jun,2006,VO-2006-000067-VUT,https://api.reliefweb.int/v1/disasters/6583
India: Floods ,Jun,2006,FL-2006-000070-IND,https://api.reliefweb.int/v1/disasters/5568
Indonesia: Flash floods and landslides ,Jun,2006,FF-2006-000069-IDN,https://api.reliefweb.int/v1/disasters/5011
China: Floods ,Jun,2006,FL-2006-000068-CHN,https://api.reliefweb.int/v1/disasters/5904
Comoros: Karthala Volcano ,May,2006,VO-2006-000066-COM,https://api.reliefweb.int/v1/disasters/5327
Indonesia: Earthquake ,May,2006,EQ-2006-000064-IDN,https://api.reliefweb.int/v1/disasters/4786
Thailand: Floods ,May,2006,FL-2006-000062-THA,https://api.reliefweb.int/v1/disasters/6447
Ecuador: Tungurahua Volcano ,May,2006,VO-2006-000063-ECU,https://api.reliefweb.int/v1/disasters/4723
Tanzania: Floods ,May,2006,FL-2006-000065-TZA,https://api.reliefweb.int/v1/disasters/6590
China/Philippines/Viet Nam: Typhoon Chanchu ,May,2006,TC-2006-000061-CHN,https://api.reliefweb.int/v1/disasters/5378
Tajikistan: Floods and mudslides ,May,2006,FL-2006-000058-TJK,https://api.reliefweb.int/v1/disasters/6312
Suriname: Floods ,May,2006,FL-2006-000057-SUR,https://api.reliefweb.int/v1/disasters/4759
Myanmar: Cyclone Mala ,May,2006,TC-2006-000054-MMR,https://api.reliefweb.int/v1/disasters/5847
Afghanistan: Floods ,May,2006,FL-2006-000056-AFG,https://api.reliefweb.int/v1/disasters/4885
Peru: Ubinas Volcano ,Apr,2006,VO-2006-000052-PER,https://api.reliefweb.int/v1/disasters/4677
Argentina: Floods ,Apr,2006,FL-2006-000050-ARG,https://api.reliefweb.int/v1/disasters/6273
Russian Federation: Earthquake ,Apr,2006,EQ-2006-000051-RUS,https://api.reliefweb.int/v1/disasters/5968
Indonesia: Flash Floods and Landslides ,Apr,2006,FF-2006-000049-IDN,https://api.reliefweb.int/v1/disasters/5122
Indonesia: Mt. Merapi Volcano ,Apr,2006,Vo-2006-000048-IDN,https://api.reliefweb.int/v1/disasters/5486
DR Congo: Floods ,Apr,2006,FL-2006-000047-COD,https://api.reliefweb.int/v1/disasters/5251
Kenya: Flash Floods ,Apr,2006,FF-2006-000046-KEN,https://api.reliefweb.int/v1/disasters/5259
Colombia: Floods ,Mar,2006,FL-2006-000044-COL,https://api.reliefweb.int/v1/disasters/5385
Iran: Earthquake ,Mar,2006,EQ-2006-000043-IRN,https://api.reliefweb.int/v1/disasters/4773
Australia: Tropical Cyclones ,Mar,2006,TC-2006-000036-AUS,https://api.reliefweb.int/v1/disasters/5293
Colombia: Galeras Volcano ,Mar,2006,VO-2006-000176-COL,https://api.reliefweb.int/v1/disasters/5861
Serbia and Montenegro: Floods and Landslides ,Mar,2006,FL-2006-000041-SRB,https://api.reliefweb.int/v1/disasters/5667
Central Europe: Floods ,Mar,2006,FL-2006-000045-HUN,https://api.reliefweb.int/v1/disasters/5307
Algeria: Earthquake ,Mar,2006,EQ-2006-000038-DZA,https://api.reliefweb.int/v1/disasters/5745
Indonesia: Earthquake ,Mar,2006,EQ-2006-000035-IDN,https://api.reliefweb.int/v1/disasters/5246
Ecuador: Floods ,Mar,2006,FL-2006-000034-ECU,https://api.reliefweb.int/v1/disasters/6592
DR Congo: Tornado ,Mar,2006,TO-2006-000033-COD,https://api.reliefweb.int/v1/disasters/5331
Bangladesh: Tornado ,Mar,2006,TO-2006-000032-BGD,https://api.reliefweb.int/v1/disasters/6053
Belarus/Russian Fed./Ukraine and Moldova: Severe Weather ,Feb,2006,CW-2006-000008-RUS,https://api.reliefweb.int/v1/disasters/5225
Kyrgyzstan: Heavy snowfalls ,Mar,2006,AV-2006-000011-KGZ,https://api.reliefweb.int/v1/disasters/6700
Peru: Floods ,Mar,2006,FL-2006-000031-PER,https://api.reliefweb.int/v1/disasters/6529
Namibia: Floods in Mariental ,Feb,2006,FL-2006-000029-NAM,https://api.reliefweb.int/v1/disasters/5296
Serbia and Montenegro: Floods ,Feb,2006,FL-2006-000030-SRB,https://api.reliefweb.int/v1/disasters/6533
Indonesia: Floods and Landslides ,Feb,2006,FL-2006-000027-IDN,https://api.reliefweb.int/v1/disasters/5928
Mozambique: Earthquake ,Feb,2006,EQ-2006-000028-MOZ,https://api.reliefweb.int/v1/disasters/5283
Yemen: Floods ,Feb,2006,FF-2006-000039-YEM,https://api.reliefweb.int/v1/disasters/6167
Papua New Guinea: Floods ,Feb,2006,FL-2006-000025-PNG,https://api.reliefweb.int/v1/disasters/6546
Philippines: Floods and Landslides ,Feb,2006,LS-2006-000024-PHL,https://api.reliefweb.int/v1/disasters/5587
Algeria: Tindouf Floods ,Feb,2006,FL-2006-000023-DZA,https://api.reliefweb.int/v1/disasters/5516
Timor,Feb,2006,FF-2006-000022-TMP,https://api.reliefweb.int/v1/disasters/5735
Madagascar: Cyclone Boloeste ,Feb,2006,TC-2006-000021-MDG,https://api.reliefweb.int/v1/disasters/5205
Iraq: Floods ,Feb,2006,FL-2006-000018-IRQ,https://api.reliefweb.int/v1/disasters/5569
Afghanistan: Severe Winter ,Feb,2006,CW-2006-000012-AFG,https://api.reliefweb.int/v1/disasters/6068
Tajikistan: Avalanche ,Feb,2006,AV-2006-000015-TJK,https://api.reliefweb.int/v1/disasters/5067
Malawi: Floods ,Jan,2006,FL-2006-000013-MWI,https://api.reliefweb.int/v1/disasters/6626
Bolivia: Floods ,Jan,2006,FL-2006-000010-BOL,https://api.reliefweb.int/v1/disasters/5432
Guyana: Floods ,Jan,2006,FL-2006-000009-GUY,https://api.reliefweb.int/v1/disasters/5382
Bangladesh and India: Cold Wave ,Jan,2006,CW-2006-000005-IND,https://api.reliefweb.int/v1/disasters/6490
China: Xinjiang snowfall ,Jan,2006,CW-2006-000004-CHN,https://api.reliefweb.int/v1/disasters/5874
Indonesia: Flash Floods and Landslides ,Jan,2006,FL-2006-000001-IDN,https://api.reliefweb.int/v1/disasters/4906
Yemen: Landslide ,Dec,2005,LS-2005-000213-YEM,https://api.reliefweb.int/v1/disasters/5686
Thailand: Floods ,Dec,2005,FL-2005-000209-THA,https://api.reliefweb.int/v1/disasters/5061
Afghanistan: Earthquake ,Dec,2005,EQ-2005-000206-AFG,https://api.reliefweb.int/v1/disasters/5502
Bosnia and Herzegovina: Floods ,Dec,2005,FL-2005-000208-BIH,https://api.reliefweb.int/v1/disasters/6382
Philippines: Landslides and Floods ,Dec,2005,FL-2005-000205-PHL,https://api.reliefweb.int/v1/disasters/5134
East Africa: Earthquake ,Dec,2005,EQ-2005-000203-TZA,https://api.reliefweb.int/v1/disasters/5433
Vanuatu: Volcanic Eruption ,Dec,2005,VO-2005-000202-VUT,https://api.reliefweb.int/v1/disasters/6684
Comoros: Karthala Volcano ,Nov,2005,VO-2005-000201-COM,https://api.reliefweb.int/v1/disasters/6633
Iran: Qeshm Earthquake ,Nov,2005,EQ-2005-000199-IRN,https://api.reliefweb.int/v1/disasters/4876
China: Earthquake ,Nov,2005,EQ-2005-000198-CHN,https://api.reliefweb.int/v1/disasters/4945
Sri Lanka: Floods ,Nov,2005,FL-2005-000196-LKA,https://api.reliefweb.int/v1/disasters/6155
China: Chemical Spill ,Nov,2005,AC-2005-000197-CHN,https://api.reliefweb.int/v1/disasters/6130
Honduras: Tropical Storm Gamma ,Nov,2005,TC-2005-000195-HND,https://api.reliefweb.int/v1/disasters/6342
Colombia: Volcanic Activity ,Nov,2005,VO-2005-000193-COL,https://api.reliefweb.int/v1/disasters/6424
Colombia: Floods ,Nov,2005,FL-2005-000194-COL,https://api.reliefweb.int/v1/disasters/6080
Southwestern Caribbean: Hurricane Beta ,Oct,2005,TC-2005-000185-NIC,https://api.reliefweb.int/v1/disasters/4805
India: Floods ,Oct,2005,FL-2005-000182-IND,https://api.reliefweb.int/v1/disasters/6616
Viet Nam: Floods ,Oct,2005,FL-2005-000184-VNM,https://api.reliefweb.int/v1/disasters/5153
Haiti: Tropical Storm Alpha/Floods ,Oct,2005,TC-2005-000183-HTI,https://api.reliefweb.int/v1/disasters/5004
Indonesia: Landslides ,Oct,2005,LS-2005-000179-IDN,https://api.reliefweb.int/v1/disasters/6375
Caribbean: Hurricane Wilma ,Oct,2005,TC-2005-000143-MEX,https://api.reliefweb.int/v1/disasters/5750
Paraguay: Drought ,Oct,2005,DR-2005-000177-PRY,https://api.reliefweb.int/v1/disasters/5852
Sudan: Floods ,Oct,2005,FL-2005-000175-SDN,https://api.reliefweb.int/v1/disasters/6523
Bangladesh: Floods ,Oct,2005,FL-2005-000176-BGD,https://api.reliefweb.int/v1/disasters/5817
South Asia: Earthquake ,Oct,2005,EQ-2005-000174-PAK,https://api.reliefweb.int/v1/disasters/5120
Central America: Hurricane Stan ,Oct,2005,TC-2005-000173-SLV,https://api.reliefweb.int/v1/disasters/5586
El Salvador: Floods ,Oct,2005,FL-2005-000171-SLV,https://api.reliefweb.int/v1/disasters/5824
Nepal: Floods ,Sep,2005,FL-2005-000168-NPL,https://api.reliefweb.int/v1/disasters/6544
Fiji: Floods ,Sep,2005,FL-2005-000169-FJI,https://api.reliefweb.int/v1/disasters/6022
Costa Rica: Floods ,Sep,2005,FL-2005-000166-CRI,https://api.reliefweb.int/v1/disasters/5628
Peru: Earthquake ,Sep,2005,EQ-2005-000167-PER,https://api.reliefweb.int/v1/disasters/5497
Bolivia: Fire ,Sep,2005,WF-2005-000165-BOL,https://api.reliefweb.int/v1/disasters/4649
Hurricane Rita ,Sep,2005,TC-2005-000163-CUB,https://api.reliefweb.int/v1/disasters/5762
Typhoon Damrey ,Sep,2005,TC-2005-000164-PHL,https://api.reliefweb.int/v1/disasters/5241
Bay of Bengal (India & Bangladesh): Storms ,Sep,2005,ST-2005-000162-IND,https://api.reliefweb.int/v1/disasters/4870
El Salvador: Volcanic Activity ,Sep,2005,VO-2005-000170-SLV,https://api.reliefweb.int/v1/disasters/5693
Myanmar: Floods ,Sep,2005,FL-2005-000160-MMR,https://api.reliefweb.int/v1/disasters/6062
Moldova: Floods ,Aug,2005,FL-2005-000157-MDA,https://api.reliefweb.int/v1/disasters/5870
China: Typhoon Talim ,Sep,2005,TC-2005-000146-CHN,https://api.reliefweb.int/v1/disasters/5436
Indonesia: Landslide ,Sep,2005,LS-2005-000155-IDN,https://api.reliefweb.int/v1/disasters/5228
Thailand: Floods ,Aug,2005,FL-2005-000153-THA,https://api.reliefweb.int/v1/disasters/4819
USA: Hurricane Katrina ,Aug,2005,TC-2005-000144-USA,https://api.reliefweb.int/v1/disasters/5383
Nigeria:  Floods ,Aug,2005,FL-2005-000150-NGA,https://api.reliefweb.int/v1/disasters/4862
Uruguay: Heavy Storm ,Aug,2005,ST-2005-000145-URY,https://api.reliefweb.int/v1/disasters/5794
Sierra Leone: Floods ,Aug,2005,FL-2005-000139-SLE,https://api.reliefweb.int/v1/disasters/6708
Papua New Guinea: Floods and High Tides ,Aug,2005,FL-2005-000138-PNG,https://api.reliefweb.int/v1/disasters/5652
Central African Republic: Floods ,Aug,2005,FL-2005-000137-CAF,https://api.reliefweb.int/v1/disasters/5292
Indonesia: Fires ,Aug,2005,WF-2005-000135-IDN,https://api.reliefweb.int/v1/disasters/6714
The former Yugoslav Republic of Macedonia: Floods ,Aug,2005,FL-2005-000132-MKD,https://api.reliefweb.int/v1/disasters/5379
Sudan: Floods ,Aug,2005,FL-2005-000129-SDN,https://api.reliefweb.int/v1/disasters/4712
Guatemala: Floods ,Jul,2005,FL-2005-000117-GTM,https://api.reliefweb.int/v1/disasters/5038
Caribbean: Hurricane Emily ,Jul,2005,TC-2005-000115,https://api.reliefweb.int/v1/disasters/5976
Caribbean: Hurricane Dennis ,Jul,2005,TC-2005-000113-JAM,https://api.reliefweb.int/v1/disasters/4809
Bosnia and Herzegovina: Floods ,Jul,2005,FL-2005-000110-BIH,https://api.reliefweb.int/v1/disasters/6049
Pakistan: Floods ,Jun,2005,FL-2005-000108-PAK,https://api.reliefweb.int/v1/disasters/4995
El Salvador: Floods ,Jun,2005,FL-2005-000103-SLV,https://api.reliefweb.int/v1/disasters/6221
Haiti: Côte,Jun,2005,FL-2005-000105-HTI,https://api.reliefweb.int/v1/disasters/5496
DPR Korea: Floods ,Jun,2005,FL-2005-000109-PRK,https://api.reliefweb.int/v1/disasters/5036
India: Floods ,Jun,2005,FL-2005-000104-IND,https://api.reliefweb.int/v1/disasters/6075
Kyrgyzstan: Floods ,Jun,2005,FL-2005-000100-KGZ,https://api.reliefweb.int/v1/disasters/6119
Afghanistan: Cholera Outbreak ,Jun,2005,EP-2005-000099-AFG,https://api.reliefweb.int/v1/disasters/6123
Bulgaria: Floods ,Jun,2005,FL-2005-000098-BGR,https://api.reliefweb.int/v1/disasters/5836
Afghanistan: Floods ,Jun,2005,FL-2005-000094-AFG,https://api.reliefweb.int/v1/disasters/4977
Guatemala: Mudslide ,Jun,2005,MS-2005-000092-GTM,https://api.reliefweb.int/v1/disasters/6256
Chile: Earthquake ,Jun,2005,EQ-2005-000088-CHL,https://api.reliefweb.int/v1/disasters/5142
Papua New Guinea: Langila Volcano ,Jun,2005,VO-2005-000085-PNG,https://api.reliefweb.int/v1/disasters/6636
Tajikistan: Floods ,Jun,2005,FL-2005-000090-TJK,https://api.reliefweb.int/v1/disasters/6686
China: Floods ,Jun,2005,FL-2005-000081-CHN,https://api.reliefweb.int/v1/disasters/5224
Romania: Floods ,Jul,2005,FL-2005-000111-ROM,https://api.reliefweb.int/v1/disasters/6211
El Salvador: Tropical Storm Adrian ,May,2005,TC-2005-000073-SLV,https://api.reliefweb.int/v1/disasters/4798
Tajikistan: Flash Floods ,May,2005,FF-2005-000072-TJK,https://api.reliefweb.int/v1/disasters/5631
Yemen: Floods ,May,2005,FL-2005-000070-YEM,https://api.reliefweb.int/v1/disasters/5475
Somalia: Heavy rains ,Apr,2005,ST-2005-000066-SOM,https://api.reliefweb.int/v1/disasters/5257
Georgia: Floods ,Apr,2005,FL-2005-000065-GEO,https://api.reliefweb.int/v1/disasters/5893
Horn of Africa: Floods ,Apr,2005,FL-2005-000064-ETH,https://api.reliefweb.int/v1/disasters/5722
Indonesia: Flash Floods ,Apr,2005,FF-2005-000067-IDN,https://api.reliefweb.int/v1/disasters/5086
Tanzania: Floods ,Apr,2005,FL-2005-000062-TZA,https://api.reliefweb.int/v1/disasters/5901
Serbia and Montenegro and Romania: Floods ,Apr,2005,FL-2005-000063-SRB,https://api.reliefweb.int/v1/disasters/5838
Djibouti: Drought ,Apr,2005,DR-2005-000061-DJI,https://api.reliefweb.int/v1/disasters/5636
Comoros: Karthala Volcanic Eruption ,Apr,2005,VO-2005-000060-COM,https://api.reliefweb.int/v1/disasters/6507
Senegal: Cholera Outbreak ,Apr,2005,EP-2005-000059-SEN,https://api.reliefweb.int/v1/disasters/5668
Indonesia: Mentawai Earthquake ,Apr,2005,EQ-2005-000057-IDN,https://api.reliefweb.int/v1/disasters/5244
Indonesia: Earthquake ,Mar,2005,EQ-2005-000053-IDN,https://api.reliefweb.int/v1/disasters/4664
Bangladesh: Tornado ,Mar,2005,TO-2005-000049-BGD,https://api.reliefweb.int/v1/disasters/5489
Afghanistan: Floods ,Mar,2005,FL-2005-000048-AFG,https://api.reliefweb.int/v1/disasters/5478
Serbia and Montenegro: Snowfalls ,Mar,2005,CW-2005-000050-SRB,https://api.reliefweb.int/v1/disasters/6385
Angola: Floods ,Mar,2005,FL-2005-000051-AGO,https://api.reliefweb.int/v1/disasters/5435
Madagascar: Floods ,Mar,2005,FL-2005-000038-MDG,https://api.reliefweb.int/v1/disasters/5641
Iran: Saravan Earthquake ,Mar,2005,EQ-2005-000035-IRN,https://api.reliefweb.int/v1/disasters/6503
Turkey: Bingol Earthquake ,Mar,2005,EQ-2005-000036-TUR,https://api.reliefweb.int/v1/disasters/5891
South Africa: Earthquake ,Mar,2005,EQ-2005-000033-ZAF,https://api.reliefweb.int/v1/disasters/5010
Albania: Snowfalls ,Feb,2005,ST-2005-000030-ALB,https://api.reliefweb.int/v1/disasters/4909
Cook Islands and Tokelau: Tropical Cyclone Percy ,rch,2005,TC-2005-000029,https://api.reliefweb.int/v1/disasters/6073
India: Avalanches ,Feb,2005,AV-2005-000028-IND,https://api.reliefweb.int/v1/disasters/5157
Iran: Earthquake ,Feb,2005,EQ-2005-000026-IRN,https://api.reliefweb.int/v1/disasters/4988
DR Congo: Pneumonic Plague Outbreak ,Feb,2005,EP-2005-000027-COD,https://api.reliefweb.int/v1/disasters/6042
Cook Islands: Tropical Cyclone Olaf ,Feb,2005,TC-2005-000022,https://api.reliefweb.int/v1/disasters/5951
Colombia: Floods ,Feb,2005,FL-2005-000020-COL,https://api.reliefweb.int/v1/disasters/5972
Afghanistan: Severe Winter Conditions ,Feb,2005,CW-2005-000019-AFG,https://api.reliefweb.int/v1/disasters/5907
Pakistan: Rains and Snowfall ,Feb,2005,ST-2005-000018-PAK,https://api.reliefweb.int/v1/disasters/5062
Venezuela: Floods ,Feb,2005,FL-2005-000017-VEN,https://api.reliefweb.int/v1/disasters/5025
Papua New Guinea: Manam Volcano Eruption ,Feb,2005,VO-2005-000016-PNG,https://api.reliefweb.int/v1/disasters/6670
Tajikistan: Snow Avalanches ,Feb,2005,AV-2005-000014-TJK,https://api.reliefweb.int/v1/disasters/6466
Swaziland: Storm Damage ,Jan,2005,ST-2005-000010-SWZ,https://api.reliefweb.int/v1/disasters/6161
Turkey: Earthquake ,Jan,2005,EQ-2005-000009-TUR,https://api.reliefweb.int/v1/disasters/5984
Indonesia: Sulawesi Earthquake ,Jan,2005,EQ-2005-000006-IDN,https://api.reliefweb.int/v1/disasters/5375
Guyana: Floods ,Jan,2005,FL-2005-000002-GUY,https://api.reliefweb.int/v1/disasters/6052
Costa Rica: Floods ,Jan,2005,FL-2005-000001-CRI,https://api.reliefweb.int/v1/disasters/4981
